File_name,Fish_ID,Common_Name,Species_Code,Family,Genus,Species,Date,Source_River,Imaging_Latitude,Imaging_Longitude,Fork_Length,Girth,Weight,Personnel,Comments,
CVR-1418.6.1556-US41602-Color-10-2518,2518,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2519,2519,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2520,2520,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2521,2521,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2522,2522,bighead carp,BHC,Cyprinidae,Hypophthalmichthys,nobilis,23-Apr-19,Illinois ,41.354,-88.418,690,460,5.36,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2523,2523,common carp,CC,Cyprinidae,Cyprinus,carpio,23-Apr-19,Illinois ,41.354,-88.418,660,510,6.26,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2524,2524,common carp,CC,Cyprinidae,Cyprinus,carpio,23-Apr-19,Illinois ,41.354,-88.418,514,410,3,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2525,2525,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2526,2526,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2527,2527,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2528,2528,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2529,2529,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2530,2530,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2531,2531,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2532,2532,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2533,2533,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2534,2534,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2535,2535,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2536,2536,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2537,2537,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2538,2538,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2539,2539,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2540,2540,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2541,2541,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2542,2542,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2543,2543,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2544,2544,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2545,2545,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2546,2546,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2547,2547,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2548,2548,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2549,2549,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2550,2550,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2551,2551,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2552,2552,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2553,2553,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2554,2554,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2555,2555,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2556,2556,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2557,2557,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2558,2558,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2559,2559,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2560,2560,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2561,2561,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2562,2562,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2563,2563,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2564,2564,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2565,2565,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2566,2566,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2567,2567,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2568,2568,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2569,2569,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2570,2570,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2571,2571,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2572,2572,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2573,2573,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2574,2574,bighead carp,BHC,Cyprinidae,Hypophthalmichthys,nobilis,23-Apr-19,Illinois ,41.354,-88.418,623,405,3.61,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2575,2575,bighead carp,BHC,Cyprinidae,Hypophthalmichthys,nobilis,23-Apr-19,Illinois ,41.354,-88.418,685,430,4.73,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2576,2576,common carp,CC,Cyprinidae,Cyprinus,carpio,23-Apr-19,Illinois ,41.354,-88.418,697,405,4.12,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2577,2577,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2578,2578,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2579,2579,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2580,2580,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2581,2581,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2582,2582,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2583,2583,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2584,2584,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2585,2585,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2586,2586,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2587,2587,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2588,2588,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2589,2589,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2590,2590,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2591,2591,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2592,2592,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2593,2593,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2594,2594,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2595,2595,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2596,2596,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2597,2597,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2598,2598,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2599,2599,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2600,2600,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2601,2601,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2602,2602,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2603,2603,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2604,2604,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2605,2605,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2606,2606,bighead carp,BHC,Cyprinidae,Hypophthalmichthys,nobilis,23-Apr-19,Illinois ,41.354,-88.418,727,500,7.22,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2607,2607,bighead carp,BHC,Cyprinidae,Hypophthalmichthys,nobilis,23-Apr-19,Illinois ,41.354,-88.418,806,520,7.12,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2608,2608,bighead carp,BHC,Cyprinidae,Hypophthalmichthys,nobilis,23-Apr-19,Illinois ,41.354,-88.418,640,410,3.88,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2609,2609,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2610,2610,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2611,2611,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2612,2612,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2613,2613,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2614,2614,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2615,2615,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2616,2616,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2617,2617,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2618,2618,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2619,2619,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2620,2620,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2621,2621,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2622,2622,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2623,2623,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2624,2624,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2625,2625,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2626,2626,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2627,2627,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2628,2628,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2629,2629,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2630,2630,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2631,2631,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2632,2632,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2633,2633,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2634,2634,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2635,2635,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2636,2636,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2637,2637,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2638,2638,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2639,2639,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2640,2640,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2641,2641,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2642,2642,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2643,2643,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2644,2644,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2645,2645,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2646,2646,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
CVR-1418.6.1556-US41602-Color-10-2647,2647,silver carp,SC,Cyprinidae,Hypophthalmichthys,molitrix,23-Apr-19,Illinois ,41.354,-88.418,NA,NA,NA,"BA,BB,CW,DZ",,
